match_id,date,championship,team1,team2,delta,favored,odds,stake,outcome,payout,bank_after
112713,2024-02-06,BetBoom Dacha Dubai 2024,BetBoom Team,Team Spirit,-5.494,Team Spirit,1.41,10000,win,14100,14177522
112617,2024-02-06,BetBoom Dacha Dubai 2024,Team Liquid,Virtus.pro,214.9316,Team Liquid,1.45,10000,win,14500,14182022
112729,2024-02-06,BetBoom Dacha Dubai 2024,Team Liquid,Virtus.pro,231.1696,Team Liquid,1.45,10000,win,14500,14186522
112618,2024-02-06,BetBoom Dacha Dubai 2024,Xtreme Gaming,Azure Ray,276.6402,Xtreme Gaming,1.42,10000,win,14200,14190722
112726,2024-02-06,BetBoom Dacha Dubai 2024,Xtreme Gaming,Azure Ray,43.4016,Xtreme Gaming,1.48,10000,win,14800,14195522
112632,2024-02-06,United Series 1,Luxor Gaming,Stereophonics,-110.842,Stereophonics,1.79,10000,loss,0,14185522
112648,2024-02-06,United Series 1,Luxor Gaming,Stereophonics,79.569,Luxor Gaming,1.92,10000,win,19200,14194722
112659,2024-02-06,RES Regional Series: SEA #1,Talon Esports,Geek Fam,190.4942,Talon Esports,2.36,10000,win,23600,14208322
112687,2024-02-06,RES Regional Series: SEA #1,Talon Esports,Geek Fam,-63.7696,Geek Fam,1.87,10000,win,18700,14217022
112661,2024-02-06,RES Regional Series: SEA #1,Team Tough,IHC Esports,-45.836,IHC Esports,1.4,10000,win,14000,14221022
112703,2024-02-06,RES Regional Series: SEA #1,Team Tough,IHC Esports,-15.9954,IHC Esports,1.35,10000,win,13500,14224522
112663,2024-02-06,RES Regional Series: SEA #1,MAG.Nirvana,Batam Pride,-63.0646,Batam Pride,1.45,10000,win,14500,14229022
112715,2024-02-06,RES Regional Series: SEA #1,MAG.Nirvana,Batam Pride,-156.959,Batam Pride,1.34,10000,win,13400,14232422
112657,2024-02-06,New Year Cup,Team Trust,Yangon Galacticos,226.0908,Team Trust,1.92,10000,win,19200,14241622
112669,2024-02-06,New Year Cup,Team Trust,Yangon Galacticos,232.226,Team Trust,1.7,10000,win,17000,14248622
112658,2024-02-06,New Year Cup,MAG.Nirvana,Me Parb,-18.0192,Me Parb,2.01,10000,win,20099,14258721
112682,2024-02-06,New Year Cup,MAG.Nirvana,Me Parb,30.8196,MAG.Nirvana,1.5,10000,loss,0,14248721
112660,2024-02-06,New Year Cup,Yangon Galacticos,Polaris Esports,81.226,Yangon Galacticos,1.82,10000,win,18200,14256921
112697,2024-02-06,New Year Cup,Yangon Galacticos,Polaris Esports,34.63,Yangon Galacticos,1.22,10000,win,12200,14259121
112662,2024-02-06,New Year Cup,Team Trust,MAG.Indonesia,184.6592,Team Trust,1.7,10000,loss,0,14249121
112704,2024-02-06,New Year Cup,Team Trust,MAG.Indonesia,-57.8012,MAG.Indonesia,1.17,10000,win,11700,14250821
112634,2024-02-06,Blizzard Brawl New Year Decider,Team Freedom,Fortress Gaming,53.4906,Team Freedom,1.7,10000,win,17000,14257821
112650,2024-02-06,Blizzard Brawl New Year Decider,Team Freedom,Fortress Gaming,-74.2596,Fortress Gaming,2.33,10000,loss,0,14247821
112746,2024-02-06,EPL World AM S9,South Team,Infinity,-23.9314,Infinity,1.58,10000,win,15800,14253621
112756,2024-02-06,EPL World AM S9,South Team,Infinity,54.192,South Team,2.46,10000,loss,0,14243621
112736,2024-02-06,EPL World AM S9,Hokori,x5 Gaming,-20.4278,x5 Gaming,1.5,10000,win,15000,14248621
112740,2024-02-06,EPL World AM S9,Hokori,x5 Gaming,-15.6162,x5 Gaming,1.5,10000,win,15000,14253621
112750,2024-02-06,United Series 1,Kaiser,x5 Gaming,11.3132,Kaiser,2.7,10000,loss,0,14243621
112759,2024-02-06,United Series 1,Kaiser,x5 Gaming,109.1604,Kaiser,2.79,10000,loss,0,14233621
112719,2024-02-07,BetBoom Dacha Dubai 2024,Gaimin Gladiators,LGD Gaming,-65.8082,LGD Gaming,2.81,10000,win,28100,14251721
112805,2024-02-07,BetBoom Dacha Dubai 2024,Gaimin Gladiators,LGD Gaming,10.3108,Gaimin Gladiators,1.42,10000,win,14200,14255921
112720,2024-02-07,BetBoom Dacha Dubai 2024,BetBoom Team,Nouns,-4.6188,Nouns,2.8,10000,loss,0,14245921
112804,2024-02-07,BetBoom Dacha Dubai 2024,BetBoom Team,Nouns,79.2384,BetBoom Team,1.25,10000,loss,0,14235921
112721,2024-02-07,BetBoom Dacha Dubai 2024,Team Falcons,Virtus.pro,177.3868,Team Falcons,1.4,10000,win,14000,14239921
112820,2024-02-07,BetBoom Dacha Dubai 2024,Team Falcons,Virtus.pro,194.2044,Team Falcons,1.44,10000,win,14400,14244321
112722,2024-02-07,BetBoom Dacha Dubai 2024,Xtreme Gaming,OG,-152.2662,OG,2.9,10000,loss,0,14234321
112818,2024-02-07,BetBoom Dacha Dubai 2024,Xtreme Gaming,OG,150.7176,Xtreme Gaming,1.32,10000,win,13200,14237521
112724,2024-02-07,BetBoom Dacha Dubai 2024,Team Spirit,Azure Ray,-66.9486,Azure Ray,2.33,10000,win,23300,14250821
112828,2024-02-07,BetBoom Dacha Dubai 2024,Team Spirit,Azure Ray,-27.767,Azure Ray,2.8,10000,loss,0,14240821
112737,2024-02-07,BetBoom Dacha Dubai 2024,Team Liquid,Aurora,-95.009,Aurora,2.39,10000,win,23900,14254721
112827,2024-02-07,BetBoom Dacha Dubai 2024,Team Liquid,Aurora,161.543,Team Liquid,1.31,10000,win,13100,14257821
112751,2024-02-07,United Series 1,Stereophonics,Hokori,-4.7484,Hokori,1.22,10000,win,12200,14260021
112768,2024-02-07,United Series 1,Stereophonics,Hokori,-64.5676,Hokori,1.33,10000,win,13300,14263321
112775,2024-02-07,RES Regional Series: SEA #1,IHC Esports,Talon Esports,-75.0788,Talon Esports,1.48,10000,win,14800,14268121
112799,2024-02-07,RES Regional Series: SEA #1,IHC Esports,Talon Esports,66.4018,IHC Esports,2.35,10000,loss,0,14258121
112777,2024-02-07,RES Regional Series: SEA #1,Batam Pride,Geek Fam,70.5004,Batam Pride,4,10000,loss,0,14248121
112814,2024-02-07,RES Regional Series: SEA #1,Batam Pride,Geek Fam,-104.9038,Geek Fam,1.16,10000,win,11600,14249721
112778,2024-02-07,RES Regional Series: SEA #1,MAG.Nirvana,Team Tough,9.5532,MAG.Nirvana,1.55,10000,loss,0,14239721
112819,2024-02-07,RES Regional Series: SEA #1,MAG.Nirvana,Team Tough,-63.4064,Team Tough,1.35,10000,win,13500,14243221
112774,2024-02-07,New Year Cup,Yangon Galacticos,Made in Philippines,11.8018,Yangon Galacticos,1.52,10000,loss,0,14233221
112792,2024-02-07,New Year Cup,Yangon Galacticos,Made in Philippines,-224.5168,Made in Philippines,1.81,10000,win,18100,14241321
112753,2024-02-07,Blizzard Brawl New Year Decider,Made in Philippines,Team Trust,122.8084,Made in Philippines,1.89,10000,win,18900,14250221
112769,2024-02-07,Blizzard Brawl New Year Decider,Made in Philippines,Team Trust,115.5402,Made in Philippines,1.87,10000,loss,0,14240221
112762,2024-02-07,EPL World AM S9,Silk,Lava Esports,51.9164,Silk,1.7,10000,win,17000,14247221
112764,2024-02-07,EPL World AM S9,Silk,Lava Esports,-42.6758,Lava Esports,2.03,10000,win,20299,14257520
112767,2024-02-07,EPL World AM S9,Silk,Lava Esports,0.675,Silk,2.08,9623,win,20015,14267912
112840,2024-02-07,EPL World AM S9,Silk,Hokori,175.9938,Silk,1.6,10000,win,16000,14273912
112843,2024-02-07,EPL World AM S9,Silk,Hokori,54.2298,Silk,1.34,10000,win,13400,14277312
112849,2024-02-07,EPL World AM S9,Infinity,Stereophonics,-85.26,Stereophonics,4.23,10000,loss,0,14267312
112852,2024-02-07,EPL World AM S9,Infinity,Stereophonics,-7.9238,Stereophonics,5.19,10000,loss,0,14257312
112853,2024-02-07,United Series 1,Silk,Qhali,-21.25,Qhali,2.2,10000,win,22000,14269312
112907,2024-02-08,BetBoom Dacha Dubai 2024,Gaimin Gladiators,Virtus.pro,52.1578,Gaimin Gladiators,1.25,10000,win,12500,14271812
112921,2024-02-08,BetBoom Dacha Dubai 2024,Gaimin Gladiators,Virtus.pro,182.7432,Gaimin Gladiators,1.3,10000,loss,0,14261812
112831,2024-02-08,BetBoom Dacha Dubai 2024,Xtreme Gaming,Nouns,-73.3278,Nouns,4,10000,loss,0,14251812
112920,2024-02-08,BetBoom Dacha Dubai 2024,Xtreme Gaming,Nouns,-89.1252,Nouns,3.9,10000,win,39000,14280812
112833,2024-02-08,BetBoom Dacha Dubai 2024,Team Falcons,Aurora,22.3624,Team Falcons,1.45,10000,loss,0,14270812
112936,2024-02-08,BetBoom Dacha Dubai 2024,Team Falcons,Aurora,-149.7636,Aurora,2.73,10000,loss,0,14260812
112832,2024-02-08,BetBoom Dacha Dubai 2024,BetBoom Team,Azure Ray,-60.8954,Azure Ray,2.01,10000,win,20099,14270911
112935,2024-02-08,BetBoom Dacha Dubai 2024,BetBoom Team,Azure Ray,26.7364,BetBoom Team,1.8,10000,loss,0,14260911
112834,2024-02-08,BetBoom Dacha Dubai 2024,Team Liquid,LGD Gaming,106.9098,Team Liquid,1.55,10000,loss,0,14250911
112944,2024-02-08,BetBoom Dacha Dubai 2024,Team Liquid,LGD Gaming,55.0128,Team Liquid,1.75,10000,win,17500,14258411
112835,2024-02-08,BetBoom Dacha Dubai 2024,Team Spirit,OG,41.3858,Team Spirit,1.2,10000,loss,0,14248411
112943,2024-02-08,BetBoom Dacha Dubai 2024,Team Spirit,OG,55.3818,Team Spirit,1.3,10000,win,13000,14251411
112863,2024-02-08,United Series 1,Hokori,Qhali,7.198,Hokori,1.79,10000,win,17900,14259311
112866,2024-02-08,United Series 1,Hokori,Qhali,43.5232,Hokori,1.63,10000,win,16299,14265610
112864,2024-02-08,Blizzard Brawl New Year Decider,Miracle Esports,Team Freedom,-120.0812,Team Freedom,1.62,10000,win,16200,14271810
112867,2024-02-08,Blizzard Brawl New Year Decider,Miracle Esports,Team Freedom,156.5084,Miracle Esports,2.48,10000,loss,0,14261810
112878,2024-02-08,New Year Cup,Team Trust,Made in Philippines,-112.2184,Made in Philippines,1.64,10000,win,16400,14268210
112885,2024-02-08,New Year Cup,Team Trust,Made in Philippines,160.9872,Team Trust,1.03,10000,win,10300,14268510
112890,2024-02-08,New Year Cup,Team Trust,Made in Philippines,-24.1456,Made in Philippines,4.5,10000,win,45000,14303510
112879,2024-02-08,New Year Cup,Ardour,MAG.Nirvana,-60.4502,MAG.Nirvana,1.41,10000,win,14100,14307610
112906,2024-02-08,New Year Cup,Ardour,MAG.Nirvana,-88.8996,MAG.Nirvana,1.25,10000,win,12500,14310110
112904,2024-02-08,RES Regional Series: SEA #1,Private Goofy,Bleed Esports,-144.9632,Bleed Esports,1.05,10000,win,10500,14310610
112882,2024-02-08,RES Regional Series: SEA #1,Made in Philippines,MAG.Indonesia,-108.639,MAG.Indonesia,1.34,10000,win,13400,14314010
112923,2024-02-08,RES Regional Series: SEA #1,Made in Philippines,MAG.Indonesia,-105.7968,MAG.Indonesia,1.1,10000,win,11000,14315010
112881,2024-02-08,RES Regional Series: SEA #1,The Immortal,Execration,-70.4642,Execration,1.18,10000,win,11800,14316810
112933,2024-02-08,RES Regional Series: SEA #1,The Immortal,Execration,-83.429,Execration,1.14,10000,win,11399,14318209
112948,2024-02-08,EPL World AM S9,Lava Esports,South Team,-0.692,South Team,1.83,9908,loss,0,14308301
112953,2024-02-08,EPL World AM S9,Lava Esports,South Team,-52.9908,South Team,1.62,10000,loss,0,14298301
112958,2024-02-08,EPL World AM S9,Silk,Infinity,-51.5714,Infinity,1.58,10000,win,15800,14304101
112968,2024-02-08,EPL World AM S9,Silk,Infinity,13.6622,Silk,3.27,10000,loss,0,14294101
112959,2024-02-08,United Series 1,x5 Gaming,5Strangers,-106.3218,5Strangers,3.54,10000,loss,0,14284101
112971,2024-02-08,United Series 1,x5 Gaming,5Strangers,99.0172,x5 Gaming,1.25,10000,win,12500,14286601
112546,2024-02-09,European Pro League S16,Team Tickles,KZ TEAM,12.9812,Team Tickles,1.51,10000,win,15100,14291701
113029,2024-02-09,European Pro League S16,Team Tickles,KZ TEAM,10.1526,Team Tickles,1.49,10000,loss,0,14281701
113032,2024-02-09,European Pro League S16,Team Tickles,KZ TEAM,-1.3054,KZ TEAM,2.21,10000,loss,0,14271701
112597,2024-02-09,European Pro League S16,Ninja Penguins,SIBE Team,-152.103,SIBE Team,2.48,10000,win,24800,14286501
113037,2024-02-09,European Pro League S16,Ninja Penguins,SIBE Team,53.235,Ninja Penguins,1.68,10000,win,16800,14293301
113038,2024-02-09,European Pro League S16,Ninja Penguins,SIBE Team,80.3284,Ninja Penguins,1.48,10000,win,14800,14298101
112960,2024-02-09,United Series 1,Silk,Luxor Gaming,89.0424,Silk,1.5,10000,win,15000,14303101
112981,2024-02-09,United Series 1,Silk,Luxor Gaming,-77.5368,Luxor Gaming,2.81,10000,loss,0,14293101
113043,2024-02-09,EPL World AM S9,AcatSuki,Silk,171.4678,AcatSuki,1.62,10000,win,16200,14299301
113046,2024-02-09,EPL World AM S9,AcatSuki,Silk,-30.2912,Silk,2.34,10000,win,23400,14312701
113053,2024-02-09,EPL World AM S9,AcatSuki,Silk,-23.5986,Silk,2.38,10000,win,23800,14326501
112990,2024-02-09,New Year Cup,Yangon Galacticos,Team Freedom,-9.9936,Team Freedom,1.5,10000,win,15000,14331501
112999,2024-02-09,New Year Cup,Yangon Galacticos,Team Freedom,-48.9798,Team Freedom,1.68,10000,loss,0,14321501
113005,2024-02-09,New Year Cup,Yangon Galacticos,Team Freedom,-62.1552,Team Freedom,1.87,10000,loss,0,14311501
112991,2024-02-09,New Year Cup,MAG.Indonesia,Me Parb,17.8998,MAG.Indonesia,1.59,10000,win,15900,14317401
113020,2024-02-09,New Year Cup,MAG.Indonesia,Me Parb,-38.2566,Me Parb,2.57,10000,loss,0,14307401
113062,2024-02-09,EPL World AM S9,Lava Esports,Stereophonics,-55.3706,Stereophonics,3.05,10000,win,30500,14327901
113066,2024-02-09,EPL World AM S9,Lava Esports,Stereophonics,54.4354,Lava Esports,1.41,10000,loss,0,14317901
113067,2024-02-09,United Series 1,x5 Gaming,Hokori,111.4082,x5 Gaming,1.5,10000,loss,0,14307901
113095,2024-02-09,United Series 1,x5 Gaming,Hokori,-6.6236,Hokori,2.1,10000,win,21000,14318901
113041,2024-02-09,European Pro League S16,KZ TEAM,Ninja Penguins,-130.7914,Ninja Penguins,1.92,10000,win,19200,14328101
113045,2024-02-09,European Pro League S16,KZ TEAM,Ninja Penguins,77.6696,KZ TEAM,1.71,10000,loss,0,14318101
113057,2024-02-10,United Series 1,Gods Of Hell,Qhali,109.3664,Gods Of Hell,1.94,10000,win,19400,14327501
113126,2024-02-10,United Series 1,Gods Of Hell,Qhali,202.2736,Gods Of Hell,1.84,10000,loss,0,14317501
113132,2024-02-10,United Series 1,Gods Of Hell,Qhali,153.4038,Gods Of Hell,1.88,10000,win,18800,14326301
113141,2024-02-10,New Year Cup,Team Trust,Yangon Galacticos,114.3884,Team Trust,1.66,10000,win,16600,14332901
113146,2024-02-10,New Year Cup,Team Trust,Yangon Galacticos,37.709,Team Trust,1.87,10000,win,18700,14341601
113154,2024-02-10,New Year Cup,Ardour,MAG.Indonesia,52.2904,Ardour,1.78,10000,win,17800,14349401
113160,2024-02-10,New Year Cup,Ardour,MAG.Indonesia,3.4088,Ardour,1.64,10000,win,16400,14355801
113059,2024-02-10,European Pro League S16,Team Tickles,Ninja Penguins,-94.9512,Ninja Penguins,2.35,10000,loss,0,14345801
113192,2024-02-10,European Pro League S16,Team Tickles,Ninja Penguins,-96.855,Ninja Penguins,2.23,10000,win,22300,14358101
113199,2024-02-10,European Pro League S16,Team Tickles,Ninja Penguins,-94.3986,Ninja Penguins,2.18,10000,win,21800,14369901
113205,2024-02-10,European Pro League S16,Team Tickles,Ninja Penguins,36.1708,Team Tickles,1.69,10000,loss,0,14359901
113222,2024-02-10,EPL World AM S9,Lava Esports,AcatSuki,47.624,Lava Esports,3.16,10000,win,31600,14381501
113225,2024-02-10,EPL World AM S9,Lava Esports,AcatSuki,-63.0118,AcatSuki,1.41,10000,win,14100,14385601
113227,2024-02-10,EPL World AM S9,Lava Esports,AcatSuki,43.3326,Lava Esports,2.89,10000,loss,0,14375601
113230,2024-02-10,EPL World AM S9,South Team,Hokori,-34.0792,Hokori,1.72,10000,win,17200,14382801
113251,2024-02-10,EPL World AM S9,South Team,Hokori,8.493,South Team,2.27,10000,loss,0,14372801
113229,2024-02-10,United Series 1,Kaiser,Silk,-59.049,Silk,1.97,10000,loss,0,14362801
113250,2024-02-10,United Series 1,Kaiser,Silk,53.0656,Kaiser,1.92,10000,loss,0,14352801
113252,2024-02-10,United Series 1,Kaiser,Silk,120.7342,Kaiser,1.98,10000,win,19800,14362601
113231,2024-02-11,United Series 1,Lucky Bird,Hokori,-112.145,Hokori,1.42,10000,loss,0,14352601
113267,2024-02-11,United Series 1,Lucky Bird,Hokori,-148.4528,Hokori,1.56,10000,win,15600,14358201
113270,2024-02-11,United Series 1,Lucky Bird,Hokori,-30.4836,Hokori,1.5,10000,win,15000,14363201
113283,2024-02-11,BetBoom Dacha Dubai 2024,LGD Gaming,BetBoom Team,-331.3516,BetBoom Team,1.94,10000,win,19400,14372601
113287,2024-02-11,BetBoom Dacha Dubai 2024,LGD Gaming,BetBoom Team,-37.855,BetBoom Team,1.93,10000,win,19300,14381901
113210,2024-02-11,BetBoom Dacha Dubai 2024,Team Spirit,Gaimin Gladiators,-114.6306,Gaimin Gladiators,2.35,10000,win,23500,14395401
113297,2024-02-11,BetBoom Dacha Dubai 2024,Team Spirit,Gaimin Gladiators,-102.2086,Gaimin Gladiators,2.16,10000,win,21600,14407001
113211,2024-02-11,BetBoom Dacha Dubai 2024,Xtreme Gaming,Team Falcons,34.5806,Xtreme Gaming,1.51,10000,loss,0,14397001
113304,2024-02-11,BetBoom Dacha Dubai 2024,Xtreme Gaming,Team Falcons,-53.42,Team Falcons,2.39,10000,win,23900,14410901
113212,2024-02-11,BetBoom Dacha Dubai 2024,Team Liquid,Azure Ray,73.9994,Team Liquid,1.88,10000,loss,0,14400901
113311,2024-02-11,BetBoom Dacha Dubai 2024,Team Liquid,Azure Ray,161.3864,Team Liquid,1.78,10000,win,17800,14408701
113313,2024-02-11,BetBoom Dacha Dubai 2024,Team Liquid,Azure Ray,-23.714,Azure Ray,1.87,10000,win,18700,14417401
113272,2024-02-11,New Year Cup,Dream Team,MAG.Nirvana,21.5798,Dream Team,3,10000,loss,0,14407401
113277,2024-02-11,New Year Cup,Dream Team,MAG.Nirvana,73.2034,Dream Team,3.1,10000,loss,0,14397401
113315,2024-02-11,EPL World AM S9,Lava Esports,Hokori,-36.9802,Hokori,1.94,10000,loss,0,14387401
113320,2024-02-11,EPL World AM S9,Lava Esports,Hokori,43.6532,Lava Esports,2,10000,loss,0,14377401
113322,2024-02-11,EPL World AM S9,Lava Esports,Hokori,155.0784,Lava Esports,1.97,10000,win,19700,14387101
113324,2024-02-11,EPL World AM S9,Silk,Stereophonics,36.3704,Silk,1.6,10000,win,16000,14393101
113335,2024-02-11,EPL World AM S9,Silk,Stereophonics,56.6372,Silk,1.47,10000,win,14700,14397801
113325,2024-02-11,United Series 1,Qhali,Lucky Bird,151.9974,Qhali,1.75,10000,win,17500,14405301
113332,2024-02-11,United Series 1,Qhali,Lucky Bird,-65.1744,Lucky Bird,2.08,10000,win,20800,14416101
113336,2024-02-11,United Series 1,Qhali,Lucky Bird,85.1518,Qhali,1.76,10000,win,17600,14423701
112732,2024-02-12,EPL World AM S9,Hokori,AcatSuki,173.032,Hokori,2.71,10000,win,27100,14440801
113424,2024-02-12,EPL World AM S9,Hokori,AcatSuki,-0.508,AcatSuki,1.61,7335,win,11809,14445275
113428,2024-02-12,EPL World AM S9,Hokori,AcatSuki,30.2278,Hokori,2.15,10000,loss,0,14435275
112747,2024-02-12,EPL World AM S9,Silk,x5 Gaming,-341.6982,x5 Gaming,1.65,10000,win,16500,14441775
113415,2024-02-12,EPL World AM S9,Silk,x5 Gaming,-61.7504,x5 Gaming,1.19,10000,win,11900,14443675
113326,2024-02-12,EPL World AM S9,Infinity,Lava Esports,-116.5148,Lava Esports,3.54,10000,win,35400,14469075
113342,2024-02-12,EPL World AM S9,Infinity,Lava Esports,25.7108,Infinity,1.41,10000,loss,0,14459075
113388,2024-02-12,BetBoom Dacha Dubai 2024,LGD Gaming,Team Spirit,-138.256,Team Spirit,1.4,10000,win,14000,14463075
113394,2024-02-12,BetBoom Dacha Dubai 2024,LGD Gaming,Team Spirit,96.1064,LGD Gaming,3.03,10000,loss,0,14453075
113317,2024-02-12,BetBoom Dacha Dubai 2024,Xtreme Gaming,Team Liquid,-44.4634,Team Liquid,2.16,10000,win,21600,14464675
113405,2024-02-12,BetBoom Dacha Dubai 2024,Xtreme Gaming,Team Liquid,-172.9342,Team Liquid,2.05,10000,win,20500,14475175
113356,2024-02-12,New Year Cup,Dream Team,Team Trust,47.435,Dream Team,2.5,10000,loss,0,14465175
113361,2024-02-12,New Year Cup,Dream Team,Team Trust,-130.6154,Team Trust,1.3,10000,win,13000,14468175
113351,2024-02-12,RES Regional Series: SEA #1,Bleed Esports,MAG.Indonesia,-88.2002,MAG.Indonesia,2.94,10000,win,29400,14487575
113383,2024-02-12,RES Regional Series: SEA #1,Bleed Esports,MAG.Indonesia,-138.8762,MAG.Indonesia,3.26,10000,win,32599,14510174
113352,2024-02-12,RES Regional Series: SEA #1,Execration,Private Goofy,33.0808,Execration,1.27,10000,win,12700,14512874
113396,2024-02-12,RES Regional Series: SEA #1,Execration,Private Goofy,-75.9842,Private Goofy,4.23,10000,loss,0,14502874
113353,2024-02-12,RES Regional Series: SEA #1,The Immortal,Made in Philippines,-10.4628,Made in Philippines,1.72,10000,loss,0,14492874
113403,2024-02-12,RES Regional Series: SEA #1,The Immortal,Made in Philippines,-36.155,Made in Philippines,1.63,10000,win,16299,14499173
113419,2024-02-13,United Series 1,5Strangers,Silk,100.8216,5Strangers,2.75,10000,loss,0,14489173
113408,2024-02-13,BetBoom Dacha Dubai 2024,BetBoom Team,Gaimin Gladiators,121.4736,BetBoom Team,2.51,10000,win,25099,14504272
113488,2024-02-13,BetBoom Dacha Dubai 2024,BetBoom Team,Gaimin Gladiators,41.8034,BetBoom Team,2.19,10000,win,21900,14516172
113409,2024-02-13,BetBoom Dacha Dubai 2024,Team Falcons,Azure Ray,-22.3582,Azure Ray,1.94,10000,win,19400,14525572
113503,2024-02-13,BetBoom Dacha Dubai 2024,Team Falcons,Azure Ray,-15.451,Azure Ray,1.9,10000,loss,0,14515572
113506,2024-02-13,BetBoom Dacha Dubai 2024,Team Falcons,Azure Ray,-9.7592,Azure Ray,2.04,10000,loss,0,14505572
113451,2024-02-13,RES Regional Series: SEA #1,Private Goofy,The Immortal,-22.2584,The Immortal,1.89,10000,win,18900,14514472
113476,2024-02-13,RES Regional Series: SEA #1,Private Goofy,The Immortal,-202.1054,The Immortal,1.8,10000,win,18000,14522472
113452,2024-02-13,RES Regional Series: SEA #1,MAG.Indonesia,Execration,106.659,MAG.Indonesia,2.23,10000,win,22300,14534772
113494,2024-02-13,RES Regional Series: SEA #1,MAG.Indonesia,Execration,-193.0696,Execration,1.68,10000,loss,0,14524772
113453,2024-02-13,RES Regional Series: SEA #1,Made in Philippines,Bleed Esports,-72.6584,Bleed Esports,1.28,10000,win,12800,14527572
113499,2024-02-13,RES Regional Series: SEA #1,Made in Philippines,Bleed Esports,-53.3724,Bleed Esports,1.3,10000,win,13000,14530572
113450,2024-02-13,New Year Cup,Team Trust,Ardour,31.7158,Team Trust,1.7,10000,loss,0,14520572
113475,2024-02-13,New Year Cup,Team Trust,Ardour,-10.1914,Ardour,2.02,10000,loss,0,14510572
113481,2024-02-13,New Year Cup,Team Trust,Ardour,35.9342,Team Trust,1.42,10000,loss,0,14500572
113445,2024-02-13,New Year Cup,Made in Philippines,MAG.Nirvana,-171.3652,MAG.Nirvana,2.01,10000,loss,0,14490572
113456,2024-02-13,New Year Cup,Made in Philippines,MAG.Nirvana,-172.9342,MAG.Nirvana,1.87,10000,win,18700,14499272
113462,2024-02-13,New Year Cup,Made in Philippines,MAG.Nirvana,-60.7718,MAG.Nirvana,1.98,10000,win,19800,14509072
113510,2024-02-14,BetBoom Dacha Dubai 2024,Gaimin Gladiators,Team Liquid,32.5632,Gaimin Gladiators,1.67,10000,loss,0,14499072
113594,2024-02-14,BetBoom Dacha Dubai 2024,Gaimin Gladiators,Team Liquid,312.529,Gaimin Gladiators,1.68,10000,win,16800,14505872
113602,2024-02-14,BetBoom Dacha Dubai 2024,Gaimin Gladiators,Team Liquid,6.0156,Gaimin Gladiators,1.64,10000,loss,0,14495872
113511,2024-02-14,BetBoom Dacha Dubai 2024,Azure Ray,Team Spirit,-21.0064,Team Spirit,1.53,10000,loss,0,14485872
113617,2024-02-14,BetBoom Dacha Dubai 2024,Azure Ray,Team Spirit,-26.334,Team Spirit,1.48,10000,loss,0,14475872
113560,2024-02-14,RES Regional Series: SEA #1,The Immortal,MAG.Indonesia,68.8696,The Immortal,3.09,10000,loss,0,14465872
113583,2024-02-14,RES Regional Series: SEA #1,The Immortal,MAG.Indonesia,-6.7844,MAG.Indonesia,1.26,10000,win,12600,14468472
113561,2024-02-14,RES Regional Series: SEA #1,Private Goofy,Made in Philippines,57.3924,Private Goofy,2.21,10000,win,22100,14480572
113595,2024-02-14,RES Regional Series: SEA #1,Private Goofy,Made in Philippines,121.9368,Private Goofy,1.19,10000,win,11900,14482472
113562,2024-02-14,RES Regional Series: SEA #1,Execration,Bleed Esports,88.8876,Execration,2.86,10000,win,28600,14501072
113607,2024-02-14,RES Regional Series: SEA #1,Execration,Bleed Esports,-133.2114,Bleed Esports,1.62,10000,loss,0,14491072
113552,2024-02-14,New Year Cup,Made in Philippines,Ardour,121.3058,Made in Philippines,1.85,10000,win,18500,14499572
113558,2024-02-14,New Year Cup,Made in Philippines,Ardour,-86.6666,Ardour,1.27,10000,win,12700,14502272
113568,2024-02-14,New Year Cup,Made in Philippines,Ardour,-106.8428,Ardour,2.54,10000,win,25400,14517672
113634,2024-02-14,EPL World AM S9,x5 Gaming,Universitario Esports,76.5604,x5 Gaming,1.37,10000,win,13700,14521372
113638,2024-02-14,EPL World AM S9,x5 Gaming,Universitario Esports,70.2612,x5 Gaming,1.48,10000,loss,0,14511372
113642,2024-02-14,EPL World AM S9,x5 Gaming,Universitario Esports,-9.626,Universitario Esports,2.57,10000,win,25700,14527072
113691,2024-02-15,BetBoom Dacha Dubai 2024,BetBoom Team,Team Falcons,15.3074,BetBoom Team,1.78,10000,win,17800,14534872
113702,2024-02-15,BetBoom Dacha Dubai 2024,BetBoom Team,Team Falcons,-80.1864,Team Falcons,1.96,10000,win,19600,14544472
113707,2024-02-15,BetBoom Dacha Dubai 2024,BetBoom Team,Team Falcons,58.475,BetBoom Team,1.8,10000,loss,0,14534472
113622,2024-02-15,BetBoom Dacha Dubai 2024,Azure Ray,Team Liquid,-101.9204,Team Liquid,1.82,10000,win,18200,14542672
113715,2024-02-15,BetBoom Dacha Dubai 2024,Azure Ray,Team Liquid,-69.0168,Team Liquid,1.9,10000,win,19000,14551672
113659,2024-02-15,RES Regional Series: SEA #1,Made in Philippines,Execration,-94.5184,Execration,1.26,10000,win,12600,14554272
113686,2024-02-15,RES Regional Series: SEA #1,Made in Philippines,Execration,-130.148,Execration,1.27,10000,win,12700,14556972
113698,2024-02-15,RES Regional Series: SEA #1,Bleed Esports,The Immortal,82.8626,Bleed Esports,1.15,10000,win,11500,14558472
