month,date,match_id,championship,team1,team2,delta,favored,odds,stake,outcome,payout,bank_before,bank_after
2023-01,2023-01-08,71476,Mansion Invitational 2023,Bleed Esports,Army Geniuses,-107.3828,Army Geniuses,2.16,13,loss,0,125,112
2023-01,2023-01-08,71481,Mansion Invitational 2023,Bleed Esports,BOOM Esports,-209.9360,BOOM Esports,1.52,23,loss,0,112,89
2023-01,2023-01-08,71493,Mansion Invitational 2023,Bleed Esports,BOOM Esports,21.4724,Bleed Esports,2.05,1,win,2,89,90
2023-01,2023-01-09,71532,DPC SEA 2023 Tour 1: Division I,Execration,Talon Esports,-136.6570,Talon Esports,1.45,12,loss,0,90,78
2023-01,2023-01-09,71541,DPC SEA 2023 Tour 1: Division I,Execration,Talon Esports,375.7574,Execration,2.2,29,win,63,78,112
2023-01,2023-01-09,71537,DPC SEA 2023 Tour 1: Division I,Fnatic,Geek Slate,245.1964,Fnatic,1.75,27,loss,0,112,85
2023-01,2023-01-09,71554,DPC SEA 2023 Tour 1: Division I,Fnatic,Geek Slate,-423.8062,Geek Slate,2,36,win,72,85,121
2023-01,2023-01-09,71538,DPC SEA 2023 Tour 1: Division I,Blacklist International,Bleed Esports,393.0960,Blacklist International,1.67,47,loss,0,121,74
2023-01,2023-01-09,71575,DPC SEA 2023 Tour 1: Division I,Blacklist International,Bleed Esports,-75.4970,Bleed Esports,1.75,5,loss,0,74,69
2023-01,2023-01-09,71582,DPC SEA 2023 Tour 1: Division I,Blacklist International,Bleed Esports,-88.3028,Bleed Esports,1.94,6,loss,0,69,63
2023-01,2023-01-09,71587,DPC WEU 2023 Tour 1: Division I,OG,Tundra Esports,74.6512,OG,2.51,4,loss,0,63,59
2023-01,2023-01-09,71592,DPC WEU 2023 Tour 1: Division I,OG,Tundra Esports,-80.4394,Tundra Esports,1.5,4,win,6,59,61
2023-01,2023-01-09,71597,DPC WEU 2023 Tour 1: Division I,Team Liquid,Team Secret,102.8022,Team Liquid,1.75,6,win,10,61,65
2023-01,2023-01-09,71601,DPC WEU 2023 Tour 1: Division I,Team Liquid,Team Secret,-63.9396,Team Secret,2.48,4,loss,0,65,61
2023-01,2023-01-09,71513,TOP EGAMING,White Cat,Team Virgo,-354.0252,Team Virgo,1.74,21,win,36,61,76
2023-01,2023-01-09,71540,TOP EGAMING,White Cat,Team Virgo,183.6682,White Cat,2.3,13,loss,0,76,63
2023-01,2023-01-09,71535,SPARTA CUP,TEAM M11,Neon Esports,-78.6788,Neon Esports,1.62,4,win,6,63,65
2023-01,2023-01-09,71543,SPARTA CUP,TEAM M11,Neon Esports,292.9264,TEAM M11,2.7,19,loss,0,65,46
2023-01,2023-01-09,71598,TodayPay Invitational S3,Paradox Esports,Balrogs e-Sport,-80.0886,Balrogs e-Sport,1.48,3,win,4,46,47
2023-01,2023-01-09,71603,TodayPay Invitational S3,Paradox Esports,Balrogs e-Sport,102.2992,Paradox Esports,2.48,4,loss,0,47,43
2023-01,2023-01-09,71608,DPC WEU 2023 Tour 1: Division I,Entity,Gaimin Gladiators,-68.8440,Gaimin Gladiators,1.45,2,loss,0,43,41
2023-01,2023-01-09,71613,DPC WEU 2023 Tour 1: Division I,Entity,Gaimin Gladiators,578.6168,Entity,2.16,23,loss,0,41,18
2023-01,2023-01-09,71621,DPC WEU 2023 Tour 1: Division I,Entity,Gaimin Gladiators,180.4890,Entity,2.25,3,loss,0,18,15
